State Name,Year,Chronic respiratory diseases,Carbon monoxide,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM10 Total 0-10um STP,Sulfur dioxide
Iowa,1986,39.67840587854511,0.9003460999999999,17.456917333333333,61.34728517317785,0.0321073749999999,36.001005692307686,14.094437944444444
Iowa,1987,40.2912433371564,0.9878788000000001,17.337923666666665,50.660848000034505,0.0323955416666666,33.662442875,14.24262689285714
Iowa,1988,41.572911961318205,0.8288241,6.933333500000001,50.12727384519634,0.0363680416666666,33.933012125,14.900847500000001
Iowa,1989,41.7037045235884,0.9038656999999999,26.391189401941357,49.5068191656275,0.0371545833333333,31.59453653333333,12.394515222222221
Iowa,1990,41.7500255193903,0.9239188,24.773156343167468,50.19346447138538,0.0345123333333333,31.35537195,12.01605021875
Iowa,1991,42.6972235258159,0.8993872999999999,23.63252913841019,52.73878232800517,0.0371485714285714,29.28309847058824,10.649186750000004
Iowa,1992,43.0450429942116,0.8636094999999999,23.00223381610917,50.295154167256406,0.0396075,32.86233138888889,9.150462930555555
Iowa,1993,44.979806241282304,1.0384102,23.775085569921448,51.26053746300122,0.0358617916666666,28.39530282352941,8.591071140625
Iowa,1994,46.213595334043895,0.8550315000000002,23.21021653658995,52.74866291823079,0.03489485,30.610364,9.13777928125
Iowa,1995,47.7090718313616,0.8378571000000001,22.769965970724787,53.62107512287568,0.0406137083333333,33.04223388888889,8.123734328125
Iowa,1996,47.96060311877271,0.8629532999999998,22.051986962684026,52.4509131440076,0.03838905,29.522566499999996,6.9719818333333325
Iowa,1997,48.732946504680605,0.7382660000000001,21.723388051392337,53.428654229223966,0.0416136666666666,29.960127052631574,7.899948144736844
Iowa,1998,50.4018813721248,0.7567142,21.368310398978306,56.10619957060072,0.0425504411764705,28.1345835,5.894524779411768
Iowa,1999,52.39009476643311,0.7117069166666666,21.619089260672293,55.26696778127489,0.0468297954545454,25.811113894736852,5.766089683333332
Iowa,2000,53.555312885491105,0.5213967,7.28785025,54.21129007856854,0.0447909166666666,25.83719467857143,4.251687349999999
Iowa,2001,54.54948406582751,0.5550932000000001,11.894757166666665,55.244576776871824,0.0424141666666666,25.68889390909092,2.930483884615385
Iowa,2002,55.3135882082399,0.5269503000000001,11.211123833333335,55.12635955134576,0.04461167307692299,24.715174548387107,3.9787656590909095
Iowa,2003,55.809934345096906,0.5257078000000001,11.507597166666667,54.37590205742578,0.0445315769230769,25.007978,4.154441428571428
Iowa,2004,54.703140721742,0.5357225,9.924055166666667,51.16091366666666,0.0401323269230769,23.158781285714287,4.120691521739132
Iowa,2005,55.680280203426,0.3302390833333333,11.6968035,50.484852000000004,0.0454365576923076,24.807627419354844,4.842750519999999
Iowa,2006,55.822535071978706,0.2648713571428571,14.674910500000005,56.37648916666666,0.0417880769230769,20.7108046,4.247327954545455
Iowa,2007,55.6493211913398,0.2554636666666667,13.733607500000002,50.74208233333334,0.0435611346153846,26.38488005555556,3.7494714375
Iowa,2008,56.3206536981911,0.2546075,13.68385075,46.10823633333333,0.0412790576923076,22.01399468421053,3.3779831
Iowa,2009,56.436606910551795,0.2577254,12.74000225,48.41254418181818,0.04005545,20.391103500000003,1.2565201666666668
Iowa,2010,55.717514171719294,0.246471,13.42867825,49.72801718181818,0.04348575,22.54110305,2.1555025000000003
Iowa,2011,56.7963432501111,0.2105651666666666,12.3887135,53.92387993333333,0.0429061333333333,21.70225617647059,2.4128404642857144
Iowa,2012,56.6499656794078,0.2235603333333333,9.452658999999999,54.408663857142855,0.0477762833333333,23.00455794444445,2.482441625
Iowa,2013,57.146451035176,0.2097131666666666,9.9482645,48.7919045,0.0422288333333333,24.737976482758626,2.3850541
Iowa,2014,62.7,0.2077086666666666,9.371983375,47.37566776923076,0.0408752583333333,23.613268999999995,2.9782135
Iowa,2014,57.883006436346705,0.2077086666666666,9.371983375,47.37566776923076,0.0408752583333333,23.613268999999995,2.9782135
Iowa,2015,64.1,0.2138775,8.9575745,51.08912884615385,0.0408835499999999,23.136959259259267,1.80240315
Iowa,2016,63.6,0.2108498333333333,8.552863499999999,52.004204307692305,0.0400194916666666,21.240496703703705,1.0665387249999998
Iowa,2017,61.5,0.2098373333333333,7.888253833333333,52.313132692307704,0.041269475,20.892959777777783,0.87577325
Iowa,2018,58.8,0.2129054999999999,7.781274833333333,50.7443765,0.0409914583333333,24.3387476875,0.7454518333333331
Iowa,2019,58.8,0.20254625,6.2944955,50.403609076923075,0.04005925,22.060934500000002,0.7440026249999999
Iowa,2020,59.739994049072266,0.3391835689544678,14.965036392211914,49.869361877441406,0.04034631699323654,23.476076126098633,2.879152536392212
Iowa,2021,61.703975677490234,0.31510454416275024,14.970211029052734,51.637821197509766,0.0404265858232975,22.804161071777344,3.081277370452881
Iowa,2022,61.43758010864258,0.32381948828697205,14.955676078796387,51.33651351928711,0.03974759206175804,23.845088958740234,3.13594651222229
Iowa,2023,62.34115982055664,0.31453317403793335,14.958498001098633,48.95900344848633,0.04051927849650383,25.214170455932617,3.0594537258148193
Iowa,2024,72.44391632080078,0.31318923830986023,14.955217361450195,47.582149505615234,0.04069645702838898,24.32882308959961,3.5252833366394043
Iowa,2025,63.68160629272461,0.31318923830986023,14.955217361450195,47.582149505615234,0.04069645702838898,24.32882308959961,3.5252833366394043
Iowa,2026,74.99129486083984,0.31732606887817383,14.952858924865723,51.200584411621094,0.04069512337446213,23.950437545776367,2.6018083095550537
Iowa,2027,74.0815200805664,0.31529560685157776,14.950555801391602,52.087669372558594,0.04027553275227547,22.433786392211914,2.0247302055358887
Iowa,2028,70.26065063476562,0.3146165609359741,14.946775436401367,52.36825942993164,0.04065115749835968,22.155031204223633,1.8751354217529297
Iowa,2029,65.34949493408203,0.3166740834712982,14.946167945861816,50.8647575378418,0.04068140685558319,24.899982452392578,1.7729449272155762
Iowa,2030,65.34949493408203,0.3097270131111145,14.934453010559082,50.530609130859375,0.040307026356458664,23.091630935668945,1.7718052864074707
Kansas,1982,40.79473236465861,1.5795612500000002,25.702532500000004,51.77776854776222,0.0421229375,29.92460325,13.010401749999998
Kansas,1983,41.9034442259545,1.481405875,22.6829405,53.37950307765453,0.0433516875,35.640560596031754,11.490190625
Kansas,1984,42.813299946855395,1.2471865,25.928997571148034,58.79121695225175,0.042527375,35.40520423023809,15.394825875000002
Kansas,1985,43.96439081104771,1.40607775,25.751819171213175,63.39047689486501,0.0398446249999999,34.8274586,11.198082625
Kansas,1986,44.7935795153688,1.4423051000000002,41.30397050000001,61.34728517317785,0.0397705,41.17922883333333,8.524836749999999
Kansas,1987,45.571023723972104,1.0589071250000002,23.6664465,50.660848000034505,0.0426335,39.90245166666667,14.647095375
Kansas,1988,46.8035956330282,0.8791287000000001,26.78419847491175,50.12727384519634,0.0443233125,30.819086444444448,6.546389666666666
Kansas,1989,46.9230443970908,0.8236783999999999,41.876647,49.5068191656275,0.0403340625,32.582997769230765,6.119969937500001
Kansas,1990,47.1566343917603,0.7094644999999999,24.773156343167468,50.19346447138538,0.0410873125,29.756698153846155,4.5325855000000015
Kansas,1991,48.3470344627494,0.6253430999999999,23.63252913841019,52.73878232800517,0.04374335,31.511001083333333,4.139515349999999
Kansas,1992,48.7991590880303,0.6424446999999999,18.403057,50.295154167256406,0.0415414999999999,32.473847,4.550961599999999
Kansas,1993,51.1418186109096,0.5693454000000001,23.775085569921448,51.26053746300122,0.0389291874999999,32.608213642857145,3.5276666
Kansas,1994,52.348505693303004,0.644295,23.21021653658995,52.74866291823079,0.046179375,29.248583307692307,4.1748920625
Kansas,1995,53.923861899696206,0.5709257999999999,40.8216385,53.62107512287568,0.043732625,28.6650725625,4.274756375
Kansas,1996,54.58415810537441,0.4214180833333333,36.9273035,52.4509131440076,0.0474957916666666,26.48847988,3.1162029166666665
Kansas,1997,55.5829332648791,0.48328009999999993,30.198777000000003,53.428654229223966,0.05194375,22.80401638888889,4.2878155
Kansas,1998,56.6356185490674,0.6201812999999999,21.4869545,56.10619957060072,0.0548220624999999,24.4963656875,5.2567689375
Kansas,1999,58.980253778383705,0.5697024285714286,21.75301216666667,55.26696778127489,0.0516359999999999,27.241268842105256,5.151950599999999
Kansas,2000,60.6022355577882,0.6187532499999999,13.125332,54.24375500000001,0.0534945833333333,23.965846736842106,3.3965571875
Kansas,2001,61.5163117381894,0.4229379166666666,13.812838333333332,57.89713033333334,0.0525492499999999,22.20568621052632,2.3160494500000004
Kansas,2002,62.2622646243874,0.408706,13.578032874999998,56.29758979999999,0.0478944687499999,22.4040053,2.6888952
Kansas,2003,62.412313674857906,0.318850875,14.201625749999998,57.92852816666666,0.0499717,24.084763380952374,3.134136818181818
Kansas,2004,61.108563728711204,0.3647895,13.135535625,57.51584171428572,0.043801,20.392884,1.8916244545454544
Kansas,2005,62.5846870628183,0.46843375,13.900342375,58.549162428571435,0.0511178249999999,22.29574045,1.5792560384615384
Kansas,2006,62.3485778740303,0.37139375,12.989103,58.94150885714286,0.0512301999999999,24.532866761904764,1.784846375
Kansas,2007,61.7630988292607,0.4267541666666667,11.8435725,58.49603142857143,0.045786900000000005,23.62649026315789,2.27975185
Kansas,2008,62.3264573729217,0.3789153333333333,11.826696375,53.573608109701006,0.0449918409090909,24.231555142857147,2.57044415
Kansas,2009,62.085851619859504,0.3085161666666666,10.264717125,53.10571886328173,0.0437686785714285,20.35823712820513,2.49199305
Kansas,2010,61.8815030102024,0.4321468333333333,10.59516,54.15189933691227,0.0479097272727272,22.230681052631578,2.77197124
Kansas,2011,62.428549214654595,0.2924215,12.483860249999998,54.08482410303471,0.0518922399999999,22.461537266666664,2.4723568
Kansas,2012,62.4543179351402,0.3225043333333333,11.991683375,54.787860489381195,0.052637025,23.40412385,1.6894616499999997
Kansas,2013,62.41047943956671,0.34029625,10.47539075,53.02510442007981,0.046551475,20.100065055555557,1.36427975
Kansas,2014,64.2,0.2660155,9.0542787,54.37172098862988,0.0463813833333333,22.053677714285715,1.67315236
Kansas,2014,63.2952682743433,0.2660155,9.0542787,54.37172098862988,0.0463813833333333,22.053677714285715,1.67315236
Kansas,2015,64.7,0.2853165,8.790093500000001,59.594547999999996,0.0440564318181818,19.860346466666673,1.5521392000000005
Kansas,2016,63.3,0.226305,8.354119,62.317073,0.0440739423076923,19.60238789473684,0.98430815
Kansas,2017,66.7,0.18822049999999999,8.021624399999999,58.922748999999996,0.0426840277777777,19.906009619047627,1.05251855
Kansas,2018,65.4,0.197102,8.024641099999998,57.314001,0.0432320277777777,19.246289115384613,1.08817695
Kansas,2019,63.0,0.2018375,6.9691515,56.565725,0.0420322222222222,17.300884777777775,0.8952012500000001
Kansas,2020,58.78433609008789,0.4760858118534088,8.106467247009277,54.74106979370117,0.04552285745739937,24.68364143371582,2.4043242931365967
Kansas,2021,59.009376525878906,0.39068496227264404,10.544743537902832,54.71714401245117,0.044697441160678864,24.772306442260742,2.0889949798583984
Kansas,2022,59.01997756958008,0.40901657938957214,9.909290313720703,54.97444534301758,0.044542744755744934,25.13527488708496,1.263445496559143
Kansas,2023,59.0019416809082,0.41985902190208435,7.951850414276123,54.347984313964844,0.04581261798739433,23.864952087402344,0.9204233884811401
Kansas,2024,59.73720169067383,0.37459349632263184,6.1172051429748535,54.81801223754883,0.04584703966975212,24.615657806396484,1.2462400197982788
Kansas,2025,59.36595153808594,0.37459349632263184,6.1172051429748535,54.81801223754883,0.04584703966975212,24.615657806396484,1.2462400197982788
Kansas,2026,59.94151306152344,0.3863551616668701,5.776138782501221,58.64633560180664,0.0449250228703022,23.772729873657227,1.118589997291565
Kansas,2027,59.367897033691406,0.35039451718330383,5.2133002281188965,60.82130432128906,0.0449349470436573,23.673490524291992,0.519347071647644
Kansas,2028,60.759246826171875,0.32719549536705017,4.7840495109558105,58.110107421875,0.0441560335457325,23.79029655456543,0.5913640260696411
Kansas,2029,60.22756576538086,0.3326058089733124,4.787942409515381,56.8237190246582,0.044462814927101135,23.536453247070312,0.6290134191513062
Kansas,2030,59.24447250366211,0.33548983931541443,3.4253194332122803,56.223506927490234,0.043790969997644424,22.78782844543457,0.4252704381942749
Kentucky,1982,49.8199779805804,1.2476289230769229,23.95599034210526,52.912162,0.0507944318181818,29.92460325,16.358387612068967
Kentucky,1983,51.3182225932115,1.5018024444444442,21.4759881875,52.673942000000004,0.056293796875,35.640560596031754,13.912030175925931
Kentucky,1984,51.82673675278,1.4743388888888886,23.921847888888887,53.282278000000005,0.0508294411764705,35.40520423023809,13.359168499999996
Kentucky,1985,53.695242733410204,1.2190148333333335,23.286916333333334,52.924682,0.0493240999999999,33.701904799999994,13.969008453125005
Kentucky,1986,54.5379833188795,1.205909428571429,24.037324444444447,54.829547999999996,0.0497136578947368,41.182189384615384,13.572537239583333
Kentucky,1987,54.693171218358,1.2343908333333329,25.09220333333333,52.502676,0.0559351842105263,37.66522813636364,14.547710135416667
Kentucky,1988,56.3612530194427,1.1593907222222226,24.6612146875,53.995464,0.057505947368421,32.53603957894736,13.839150041666672
Kentucky,1989,56.699278958578795,1.1996969444444443,26.47823028571429,54.158004000000005,0.0488317205882352,35.186587,13.711365015625
Kentucky,1990,56.5897728865909,1.07043995,25.177137714285717,62.41625875,0.0486475277777777,32.84612736363637,12.833455265624995
Kentucky,1991,58.163017810342396,0.9979001250000002,22.357819750000004,56.94390033333334,0.0473980217391304,30.820209857142853,13.675730773809526
Kentucky,1992,58.7232583393021,0.825495357142857,23.111473749999995,57.60286963636365,0.0452566166666667,26.76229715789474,11.875630238095242
Kentucky,1993,61.35619092422971,0.796772392857143,22.402452461538463,56.02256354545454,0.0476692777777777,26.11510597435897,12.324157692307693
Kentucky,1994,62.7108414616352,0.7710814615384616,24.440725666666665,56.4063419090909,0.0519009583333333,28.685809073170738,12.593760585714286
