State Name,Year,Asbestosis,Asthma,Chronic obstructive pulmonary disease,Chronic respiratory diseases,Coal workers pneumoconiosis,Interstitial lung disease and pulmonary sarcoidosis,Other chronic respiratory diseases,Other pneumoconiosis,Pneumoconiosis,Silicosis,Carbon monoxide,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM10 Total 0-10um STP,Sulfur dioxide
Florida,2014,0.144603125960325,0.915510125581458,41.3629294577066,47.8286796198748,0.0265126546123577,4.70912329358605,0.579527112239089,0.0852080522668915,0.261589630761557,0.0052657979219823,0.2364627083333333,11.223899772727274,67.74885766666667,0.0397487161016949,15.824704214285712,1.6765582708333333
Georgia,1982,0.0503454640651215,2.27849645328117,37.1570306703455,43.5541489696717,0.0447315786140048,3.11981589946769,0.595601895013899,0.241088940141129,0.403204051563467,0.0670380687432121,1.18037,24.834737,51.77776854776223,0.0484053124999999,29.92460325,13.90174575
Georgia,1983,0.0544053043335164,2.29223165492399,38.29336293658,44.7963224638032,0.0489272924393716,3.19272092445902,0.599566425227118,0.249668715861513,0.418440522613046,0.0654392099786449,1.2057306428571428,26.202473,53.379503077654526,0.0516855,35.64056059603175,9.740010000000002
Georgia,1984,0.0569177380328431,2.24791337588368,38.7087424243327,45.2296716740587,0.0447542031480486,3.25486159476818,0.601622986708255,0.252823906459367,0.416531292365814,0.0620354447255556,1.2535835,31.7277865,58.79121695225175,0.046045875,35.40520423023809,14.2292755
Georgia,1985,0.0622582382934997,2.27731470421585,40.1561019845417,46.841489673149,0.0478782330772045,3.36899012444121,0.60913219590283,0.258853217028153,0.429950664047343,0.0609609756484861,1.18895575,30.127736,63.39047689486501,0.048181,38.22969550845308,14.601762
Georgia,1986,0.0682618296229247,2.29266544508978,40.9346336272926,47.7198795123618,0.0487783283492169,3.44835149631452,0.606332642647427,0.261871185331312,0.437896301017464,0.0589849577140103,1.0675905,34.45359075,61.34728517317785,0.053491125,44.17637725,15.910527
Georgia,1987,0.0726277656200265,2.30367997698753,41.2289610326429,48.0918846889305,0.0466278361288917,3.52488476548596,0.59673743652392,0.26170436509888,0.437621477290205,0.0566615104424074,0.857527375,33.394876000000004,50.66084800003451,0.0541508,41.1351425,11.15390196428572
Georgia,1988,0.0781460722455941,2.33352833068857,42.2636362793565,49.2726628820238,0.0446371713911763,3.63659960820253,0.598399613687698,0.263011608300139,0.440499050088489,0.0547041981515799,0.7891465,34.92432325,50.12727384519634,0.0532678409090909,41.25191466666667,10.767487
Georgia,1989,0.0843386847967142,2.34104429791353,42.4276736303892,49.5235883646274,0.0453029192504975,3.72185204262543,0.593964596047323,0.25700839691752,0.439053797651967,0.0524037966872346,0.931404,32.51777825,49.5068191656275,0.0464928636363636,39.56091366666666,9.878983694444448
Georgia,1990,0.0881869478361235,2.3141442456424,42.3033043110337,49.3580532688257,0.0398173607336162,3.73644616248582,0.578530425971641,0.248388122683324,0.42562812369216,0.0492356924390965,1.0768668333333336,30.515277,50.19346447138538,0.0537289318181817,37.3358182,10.3513618125
